"subplot_id","year","speriod","dwd_fuel_10h","dwd_fuel_100h","dwd_fuel_1000h_s","dwd_fuel_1000h_r","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOC","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","tree_cvr_PIPO","rcode","scode","pcode","ptype","sp_number","treatment"
"PJ-MC-MC004","08","001",1469,3750,3246,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","004","ME"
"PJ-MC-MC004","09","001",1871,3639,4052,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","004","ME"
"PJ-MC-MC004","10","001",2245,3529,3621,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","004","ME"
"PJ-MC-MC004","12","001",2107,3198,1809,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","004","ME"
"PJ-MC-MC004","16","001",97,1544,2960,0,1.2,0,0,0.8,0,0.4,0,"PJ","MC","M","CP","004","ME"
"PJ-MC-MC006","06","001",582,3529,2529,1741,5.4,0,0,3.5,0,1.9,0,"PJ","MC","M","CP","006","ME"
"PJ-MC-MC006","07","001",998,2095,2246,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","006","ME"
"PJ-MC-MC006","08","001",1192,3529,1964,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","006","ME"
"PJ-MC-MC006","09","001",1109,1764,2858,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","006","ME"
"PJ-MC-MC006","10","001",1982,3308,1385,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","006","ME"
"PJ-MC-MC006","12","001",873,3308,1559,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","006","ME"
"PJ-MC-MC006","16","001",735,1544,3167,0,0.2,0,0,0.1,0,0.1,0,"PJ","MC","M","CP","006","ME"
"PJ-MC-MC009","06","001",610,1764,0,158,21.6,0,0,3.4,0,18.2,0,"PJ","MC","M","CP","009","ME"
"PJ-MC-MC009","07","001",942,3308,6190,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","009","ME"
"PJ-MC-MC009","08","001",887,3639,1671,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","009","ME"
"PJ-MC-MC009","09","001",1275,2647,3901,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","009","ME"
"PJ-MC-MC009","10","001",1996,4301,4121,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","009","ME"
"PJ-MC-MC009","12","001",832,2206,3907,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","009","ME"
"PJ-MC-MC009","16","001",1067,2757,3217,0,0.5,0,0,0.3,0,0.2,0,"PJ","MC","M","CP","009","ME"
"PJ-MC-MC013","06","001",915,1103,0,0,8.6,0,0,1.9,0,6.7,0,"PJ","MC","M","CP","013","ME"
"PJ-MC-MC013","07","001",970,2536,5759,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","013","ME"
"PJ-MC-MC013","08","001",1178,2206,2043,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","013","ME"
"PJ-MC-MC013","09","001",402,1434,2868,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","013","ME"
"PJ-MC-MC013","10","001",2730,4521,4624,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","013","ME"
"PJ-MC-MC013","12","001",887,2978,4519,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","013","ME"
"PJ-MC-MC013","16","001",263,1434,3973,0,0.3,0,0,0.2,0,0.1,0,"PJ","MC","M","CP","013","ME"
"PJ-MC-MC018","06","001",360,993,0,0,4.7,0,0,1.4,0,3.3,0,"PJ","MC","M","CP","018","ME"
"PJ-MC-MC018","07","001",416,331,898,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME"
"PJ-MC-MC018","08","001",485,662,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME"
"PJ-MC-MC018","09","001",139,1103,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME"
"PJ-MC-MC018","10","001",956,1434,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME"
"PJ-MC-MC018","12","001",402,331,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME"
"PJ-MC-MC018","16","001",319,441,0,247,0.2,0,0,0.1,0,0.1,0,"PJ","MC","M","CP","018","ME"
"PJ-MC-MC019","06","001",499,1434,329,0,19.9,0,0,3.4,0,16.5,0,"PJ","MC","M","CP","019","ME"
"PJ-MC-MC019","07","001",1150,3860,3246,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","019","ME"
"PJ-MC-MC019","08","001",1358,3308,1332,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","019","ME"
"PJ-MC-MC019","09","001",1040,2426,1582,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","019","ME"
"PJ-MC-MC019","10","001",3229,2647,1743,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","019","ME"
"PJ-MC-MC019","12","001",1012,1544,1937,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","019","ME"
"PJ-MC-MC019","16","001",2093,2426,1635,0,0.2,0,0,0.1,0,0.1,0,"PJ","MC","M","CP","019","ME"
"PJ-MC-MC020","06","001",638,882,0,0,13.6,0,0,0.2,0,13.4,0,"PJ","MC","M","CP","020","ME"
"PJ-MC-MC020","07","001",873,1654,3852,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","020","ME"
"PJ-MC-MC020","08","001",1095,1764,474,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","020","ME"
"PJ-MC-MC020","09","001",2148,2426,1214,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","020","ME"
"PJ-MC-MC020","10","001",3382,4411,2898,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","020","ME"
"PJ-MC-MC020","12","001",1622,1654,1467,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","020","ME"
"PJ-MC-MC020","16","001",180,1103,2138,0,0.6,0,0,0.2,0,0.4,0,"PJ","MC","M","CP","020","ME"
"PJ-MC-MC021","06","001",333,993,1638,298,14.8,0,0,2.2,0,12.6,0,"PJ","MC","M","CP","021","ME"
"PJ-MC-MC021","07","001",721,662,4993,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","021","ME"
"PJ-MC-MC021","08","001",790,551,4325,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","021","ME"
"PJ-MC-MC021","09","001",333,1434,5065,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","021","ME"
"PJ-MC-MC021","10","001",2190,1985,4802,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","021","ME"
"PJ-MC-MC021","12","001",707,1434,4651,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","021","ME"
"PJ-MC-MC021","16","001",790,662,5180,0,0.2,0,0,0.1,0,0.1,0,"PJ","MC","M","CP","021","ME"
"PJ-MC-MC023","06","001",2093,1434,266,0,32.8,0,0,2,0,30.8,0,"PJ","MC","M","CP","023","ME"
"PJ-MC-MC023","07","001",1317,3529,12528,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","023","ME"
"PJ-MC-MC023","08","001",1344,2757,11660,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","023","ME"
"PJ-MC-MC023","09","001",1608,3308,14317,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","023","ME"
"PJ-MC-MC023","10","001",2883,5073,20307,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","023","ME"
"PJ-MC-MC023","12","001",873,2757,16034,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","023","ME"
"PJ-MC-MC023","16","001",1635,3639,13610,0,0.5,0,0,0.3,0,0.2,0,"PJ","MC","M","CP","023","ME"
"PJ-MC-MC024","06","001",1594,2316,0,247,27.6,0,0,3.3,0,24.3,0,"PJ","MC","M","CP","024","ME"
"PJ-MC-MC024","07","001",1733,7609,10308,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","024","ME"
"PJ-MC-MC024","08","001",1677,3970,1349,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","024","ME"
"PJ-MC-MC024","09","001",1843,4963,556,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","024","ME"
"PJ-MC-MC024","10","001",3687,8271,1217,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","024","ME"
"PJ-MC-MC024","12","001",2010,5845,1161,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","024","ME"
"PJ-MC-MC024","16","001",1566,2978,3161,0,0.7,0,0,0.5,0,0.2,0,"PJ","MC","M","CP","024","ME"
"PJ-MC-MC025","06","001",1816,1654,0,405,29.4,0,0,9.8,0,19.6,0,"PJ","MC","M","CP","025","ME"
"PJ-MC-MC025","07","001",1303,2867,6654,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","025","ME"
"PJ-MC-MC025","08","001",1580,3970,2789,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","025","ME"
"PJ-MC-MC025","09","001",2730,5073,4460,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","025","ME"
"PJ-MC-MC025","10","001",2439,3860,4335,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","025","ME"
"PJ-MC-MC025","16","001",845,3308,5901,0,0.4,0,0,0,0,0.4,0,"PJ","MC","M","CP","025","ME"
"PJ-MC-MC028","06","001",1067,2095,0,774,17.2,0,0,6.4,0,10.8,0,"PJ","MC","M","CP","028","ME"
"PJ-MC-MC028","07","001",887,4080,1335,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","028","ME"
"PJ-MC-MC028","08","001",1053,2867,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","028","ME"
"PJ-MC-MC028","09","001",1317,1985,951,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","028","ME"
"PJ-MC-MC028","10","001",2980,3308,1283,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","028","ME"
"PJ-MC-MC028","12","001",1289,2647,332,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","028","ME"
"PJ-MC-MC028","16","001",1095,1544,322,298,1,0,0,0.9,0,0.1,0,"PJ","MC","M","CP","028","ME"
"PJ-MC-MC031","06","001",333,882,0,0,11.6,0,0,4.6,0,7,0,"PJ","MC","M","CP","031","ME"
"PJ-MC-MC031","07","001",887,1764,4572,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","031","ME"
"PJ-MC-MC031","08","001",1095,1103,4467,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","031","ME"
"PJ-MC-MC031","09","001",832,441,2937,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","031","ME"
"PJ-MC-MC031","10","001",2037,2206,3802,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","031","ME"
"PJ-MC-MC031","12","001",707,1103,2273,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","031","ME"
"PJ-MC-MC031","16","001",721,1544,5095,0,0.2,0,0,0.1,0,0.1,0,"PJ","MC","M","CP","031","ME"
"PJ-MC-MC033","06","001",2176,1985,477,158,39.4,0,0,1.8,0,37.6,0,"PJ","MC","M","CP","033","ME"
"PJ-MC-MC033","07","001",693,2867,15307,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","033","ME"
"PJ-MC-MC033","08","001",1622,4191,15219,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","033","ME"
"PJ-MC-MC033","09","001",2772,3860,7394,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","033","ME"
"PJ-MC-MC033","10","001",4144,8271,13443,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","033","ME"
"PJ-MC-MC033","12","001",1428,2426,9387,634,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","033","ME"
"PJ-MC-MC033","16","001",845,3970,10147,0,0.6,0,0,0.3,0,0.3,0,"PJ","MC","M","CP","033","ME"
"PJ-MC-MC034","06","001",679,2206,1398,0,54.5,0,0,9.1,0,45.4,0,"PJ","MC","M","CP","034","ME"
"PJ-MC-MC034","07","001",1469,1654,14360,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","034","ME"
"PJ-MC-MC034","08","001",1663,4632,11104,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","034","ME"
"PJ-MC-MC034","09","001",1746,4521,13429,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","034","ME"
"PJ-MC-MC034","10","001",3437,7058,13304,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","034","ME"
"PJ-MC-MC034","12","001",1123,5073,13291,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","034","ME"
"PJ-MC-MC034","16","001",1719,5404,10847,200,0.5,0,0,0.2,0,0.3,0,"PJ","MC","M","CP","034","ME"
"PJ-MC-MC035","06","001",762,2206,2052,0,39.4,0,0,2.7,0,36.7,0,"PJ","MC","M","CP","035","ME"
"PJ-MC-MC035","07","001",1206,4191,10841,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","035","ME"
"PJ-MC-MC035","08","001",1331,5955,13114,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","035","ME"
"PJ-MC-MC035","09","001",3714,6065,15587,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","035","ME"
"PJ-MC-MC035","10","001",2453,5293,20945,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","035","ME"
"PJ-MC-MC035","12","001",1067,6727,12025,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","035","ME"
"PJ-MC-MC035","16","001",1497,5624,11167,0,0.7,0,0,0.6,0,0.1,0,"PJ","MC","M","CP","035","ME"
"PJ-MC-MC038","06","001",859,993,0,0,45,0,0,4.6,0,40.4,0,"PJ","MC","M","CP","038","ME"
"PJ-MC-MC038","07","001",2370,2978,6068,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","038","ME"
"PJ-MC-MC038","08","001",1400,4632,11522,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","038","ME"
"PJ-MC-MC038","09","001",1303,5183,16719,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","038","ME"
"PJ-MC-MC038","10","001",3077,5183,10045,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","038","ME"
"PJ-MC-MC038","12","001",1649,7168,9746,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","038","ME"
"PJ-MC-MC039","06","001",1843,1103,0,200,35.7,0,0,6,0,29.7,0,"PJ","MC","M","CP","039","ME"
"PJ-MC-MC039","07","001",679,2978,11055,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","039","ME"
"PJ-MC-MC039","08","001",984,2536,6299,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","039","ME"
"PJ-MC-MC039","09","001",915,2757,5207,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","039","ME"
"PJ-MC-MC039","10","001",2384,4742,7259,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","039","ME"
"PJ-MC-MC039","12","001",1483,3860,16715,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","039","ME"
"PJ-MC-MC039","16","001",693,3308,8512,0,0.6,0,0,0.3,0,0.3,0,"PJ","MC","M","CP","039","ME"
"PJ-MC-MC041","06","001",721,1875,931,0,44.9,0,0,1.6,0,43.3,0,"PJ","MC","M","CP","041","ME"
"PJ-MC-MC041","07","001",1455,1654,15518,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","041","ME"
"PJ-MC-MC041","08","001",1719,2867,16758,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","041","ME"
"PJ-MC-MC041","09","001",1816,3970,17238,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","041","ME"
"PJ-MC-MC041","10","001",5863,6286,26829,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","041","ME"
"PJ-MC-MC041","12","001",1192,3750,16995,0,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","041","ME"
"PJ-MC-MC041","16","001",527,3088,7940,0,0.7,0,0,0.1,0,0.6,0,"PJ","MC","M","CP","041","ME"
"PJ-SR-BC002","06","001",180,772,842,0,9.6,0,0,9,0,0.6,0,"PJ","SR","B","CP","002","FI"
"PJ-SR-BC002","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","002","FI"
"PJ-SR-BC002","09","001",527,551,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","002","FI"
"PJ-SR-BC002","10","001",1081,1103,1066,0,0.1,0,0,0.1,0,0,0,"PJ","SR","B","CP","002","FI"
"PJ-SR-BC002","12","001",152,221,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","002","FI"
"PJ-SR-BC003","06","001",305,1323,842,298,4.1,0,0,1.7,0,2.4,0,"PJ","SR","B","CP","003","FI"
"PJ-SR-BC003","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","003","FI"
"PJ-SR-BC003","09","001",568,1213,329,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","003","FI"
"PJ-SR-BC003","10","001",1358,1213,1789,0,0,0,0,0,0,0,0,"PJ","SR","B","CP","003","FI"
"PJ-SR-BC003","12","001",111,662,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","003","FI"
"PJ-SR-BC011","06","001",624,2316,7664,713,11.6,0,0,11.6,0,0,0,"PJ","SR","B","CP","011","FI"
"PJ-SR-BC011","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","011","FI"
"PJ-SR-BC011","09","001",1095,993,3056,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","011","FI"
"PJ-SR-BC011","10","001",707,1103,1191,0,4.1,0,0,4.1,0,0,0,"PJ","SR","B","CP","011","FI"
"PJ-SR-BC011","12","001",152,662,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","011","FI"
"PJ-SR-BC012","06","001",305,1654,0,0,4.7,0,0,4.5,0,0.2,0,"PJ","SR","B","CP","012","FI"
"PJ-SR-BC012","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","012","FI"
"PJ-SR-BC012","09","001",596,551,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","012","FI"
"PJ-SR-BC012","10","001",873,662,0,0,0,0,0,0,0,0,0,"PJ","SR","B","CP","012","FI"
"PJ-SR-BC012","12","001",277,331,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","012","FI"
"PJ-SR-BC013","06","001",236,662,0,631,11.2,0,0,11.2,0,0,0,"PJ","SR","B","CP","013","FI"
"PJ-SR-BC013","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","013","FI"
"PJ-SR-BC013","09","001",735,551,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","013","FI"
"PJ-SR-BC013","10","001",1192,1544,0,0,2.6,0,0,2.6,0,0,0,"PJ","SR","B","CP","013","FI"
"PJ-SR-BC013","12","001",222,441,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","013","FI"
"PJ-SR-BC016","06","001",236,1544,398,631,24.8,0,0,13,0,11.8,0,"PJ","SR","B","CP","016","FI"
"PJ-SR-BC016","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","016","FI"
"PJ-SR-BC016","09","001",887,331,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","016","FI"
"PJ-SR-BC016","10","001",804,551,0,0,3.2,0,0,1.6,0,1.6,0,"PJ","SR","B","CP","016","FI"
"PJ-SR-BC016","12","001",111,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","016","FI"
"PJ-SR-BC017","06","001",388,772,5980,0,39,0,0,14.2,0,24.8,0,"PJ","SR","B","CP","017","FI"
"PJ-SR-BC017","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","017","FI"
"PJ-SR-BC017","09","001",1234,2536,2960,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","017","FI"
"PJ-SR-BC017","10","001",1067,3308,329,0,1.2,0,0,0.3,0,0.9,0,"PJ","SR","B","CP","017","FI"
"PJ-SR-BC017","12","001",541,1764,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","017","FI"
"PJ-SR-BC022","06","001",1095,1434,0,0,38.7,0,0,35.6,0,3.1,0,"PJ","SR","B","CP","022","FI"
"PJ-SR-BC022","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","022","FI"
"PJ-SR-BC022","09","001",1358,1985,3361,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","022","FI"
"PJ-SR-BC022","10","001",748,1654,2858,0,8.8,0,0,7.6,0,1.2,0,"PJ","SR","B","CP","022","FI"
"PJ-SR-BC022","12","001",333,110,1247,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","022","FI"
"PJ-SR-BC024","06","001",624,110,822,0,60.8,0,0,51.5,0,9.3,0,"PJ","SR","B","CP","024","FI"
"PJ-SR-BC024","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","024","FI"
"PJ-SR-BC024","09","001",1095,1875,4072,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","024","FI"
"PJ-SR-BC024","10","001",735,2647,7167,0,16.9,0,0,16.9,0,0,0,"PJ","SR","B","CP","024","FI"
"PJ-SR-BC024","12","001",374,662,1556,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","024","FI"
"PJ-SR-BC027","06","001",1622,1103,608,0,60.1,0,0,27.2,0,32.9,0,"PJ","SR","B","CP","027","FI"
"PJ-SR-BC027","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","027","FI"
"PJ-SR-BC027","09","001",915,772,4736,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","027","FI"
"PJ-SR-BC027","10","001",929,2536,13258,0,33.2,0,0,21,0,12.2,0,"PJ","SR","B","CP","027","FI"
"PJ-SR-BC027","12","001",527,1213,11791,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","027","FI"
"PJ-SR-BC028","06","001",2176,1434,6345,799,76.7,0,0,46.9,0,29.8,0,"PJ","SR","B","CP","028","FI"
"PJ-SR-BC028","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","028","FI"
"PJ-SR-BC028","09","001",901,1654,2694,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","028","FI"
"PJ-SR-BC028","10","001",2051,3860,16590,0,24.2,0,0,12,0,12.2,0,"PJ","SR","B","CP","028","FI"
"PJ-SR-BC028","12","001",554,1764,332,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","028","FI"
"PJ-SR-BC029","06","001",360,2757,5812,483,58.9,0,0,29.6,0,29.3,0,"PJ","SR","B","CP","029","FI"
"PJ-SR-BC029","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","029","FI"
"PJ-SR-BC029","09","001",776,1323,6082,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","029","FI"
"PJ-SR-BC029","10","001",1968,2095,5710,0,24.6,0,0,17.7,0,6.9,0,"PJ","SR","B","CP","029","FI"
"PJ-SR-BC029","12","001",208,662,2773,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","029","FI"
"PJ-SR-BC030","06","001",374,2867,7229,13008,65.4,0,0,34.4,0,31,0,"PJ","SR","B","CP","030","FI"
"PJ-SR-BC030","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","030","FI"
"PJ-SR-BC030","09","001",1635,2206,7973,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","030","FI"
"PJ-SR-BC030","10","001",1441,2095,2730,0,4,0,0,0.5,0,3.5,0,"PJ","SR","B","CP","030","FI"
"PJ-SR-BC030","12","001",513,1323,3128,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","030","FI"
"PJ-SR-BC034","06","001",402,441,0,0,32.4,0,0,19,0,13.4,0,"PJ","SR","B","CP","034","FI"
"PJ-SR-BC034","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","034","FI"
"PJ-SR-BC034","09","001",374,551,2164,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","034","FI"
"PJ-SR-BC034","10","001",748,1654,1865,0,5.3,0,0,3.9,0,1.4,0,"PJ","SR","B","CP","034","FI"
"PJ-SR-BC034","12","001",236,0,477,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","034","FI"
"PJ-SR-BC037","06","001",1303,772,1684,0,69.3,0,0,36,0,33.3,0,"PJ","SR","B","CP","037","FI"
"PJ-SR-BC037","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","037","FI"
"PJ-SR-BC037","09","001",1095,1654,1691,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","037","FI"
"PJ-SR-BC037","10","001",2772,2978,3470,0,21.7,0,0,14.5,0,7.2,0,"PJ","SR","B","CP","037","FI"
"PJ-SR-BC037","12","001",610,1654,2276,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","B","CP","037","FI"
"PJ-SR-CC001","06","001",402,993,951,247,37.2,0,0,37.2,0,0,0,"PJ","SR","C","CP","001","CO"
"PJ-SR-CC001","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","C","CP","001","CO"
"PJ-SR-CC001","10","001",873,1875,1424,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","C","CP","001","CO"
"PJ-SR-CC001","12","001",152,441,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","C","CP","001","CO"
"PJ-SR-CC005","06","001",319,882,0,0,15.4,0,0,14.9,0,0.5,0,"PJ","SR","C","CP","005","CO"
"PJ-SR-CC005","08","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","C","CP","005","CO"
"PJ-SR-CC005","10","001",915,1213,329,0,NA,NA,NA,NA,NA,NA,NA,"PJ","SR","C","CP","005","CO"
